id;adresse;ville;codePostal
3710;14 rue jean mace, 75011 paris;;75011
3711;10 rue la vacquerie, 75011 paris;;75011
3712;quaia d'anjou/r poulletier (angle);;75004
3713;15 rue malte brun, 75020 paris;;75020
3714;avenue des champs elysees, 75008 paris;;75008
3726;ruea paul valery;;75016
3727;ecolea vulpian gervais corvisart;;75013
3728;avenue dorian, 75012 paris;;75012
3729;9 rue des petites ecuries, 75010 paris;;75010
3720;36 rue de crimee, 75019 paris;;75019
3721;3a ruea d'argenteuil;;75001
3722;ruea de harley;;75001
3723;avenue parmentier, 75011 paris;;75011
3724;51 boulevard de strasbourg, 75010 paris;;75010
3725;15 rue helene brion, 75013 paris;;75013
2405;place de la republique, 75011 paris;;75011
3737;72a ruea crozatier;;75012
2404;ruea carducci et villa fleurie;;75019
3738;avenue dode de la brunerie, 75016 paris;;75016
2403;1 place des vosges, 75004 paris;;75004
3739;16 rue de la forge royale, 75011 paris;;75011
2402;12 place du pantheon, 75005 paris;;75005
2401;port de bercy, 75012 paris;;75012
2400;port des invalides, 75007 paris;;75007
3730;1 rue ramey, 75018 paris;;75018
3731;17a placea du trocadero;;75016
3732;51a ruea de la plaine;;75020
2409;209a ruea de belleville;;75019
3733;rue lecomte du nouy, 75016 paris;;75016
2408;9 avenue ingres, 75016 paris;;75016
3734;12 rue de marseille, 75010 paris;;75010
2407;16a avenuea foch;;75016
3735;14 rue margueritte, 75017 paris;;75017
2406;2a ruea jasmin;;75016
3736;23a ruea du docteur potain;;75019
3750;14 rue de charonne, 75011 paris;;75011
2416;avenuea des champs elysees;;75008
3748;136 rue lamarck, 75018 paris;;75018
2415;72a boulevarda de picpus;;75012
3749;25 rue de reuilly, 75012 paris;;75012
2414;17 rue de beaujolais, 75001 paris;;75001
2413;2a ruea conte;;75003
2412;31a avenuea franklin roosevelt;;75008
2411;place andre malraux, 75001 paris;;75001
2410;ruea de metz;;75010
3740;rue lamarck, 75018 paris;;75018
3741;33a boulevarda de la chapelle;;75010
3742;9a ruea andre danjon;;75019
3743;pont neuf, 75001 paris;;75001
3744;16 avenue de la motte-picquet, 75007 paris;;75007
2419;12a avenuea trudaine;;75009
3745;7t avenue de saint-mande, 75012 paris;;75012
2418;ruea thibaud;;75014
3746;14a ruea du verbois;;75003
2417;75 rue brancion, 75015 paris;;75015
3747;18 rue duhesme, 75018 paris;;75018
3760;135 boulevard exelmans, 75016 paris;;75016
3761;ruea et place de la reunion;;75020
2430;boulevard de clichy, 75009 paris;;75009
2427;2 rue edouard colonne, 75001 paris;;75001
3759;2 rue gazan, 75014 paris;;75014
2426;rue de thann, 75017 paris;;75017
2425;60a ruea rene boulanger;;75010
2424;pont charles de gaulle, 75012 paris;;75012
2423;villa gagliardini, 75020 paris;;75020
2422;ruea juste metivier;;75018
2421;4 rue de dunkerque, 75010 paris;;75010
2420;rue dupetit-thouars, 75003 paris;;75003
3751;2a boulevarda du palais;;75001
3752;14 rue leconte de lisle, 75016 paris;;75016
3753;96 rue monge, 75005 paris;;75005
3754;27 avenue d'italie, 75013 paris;;75013
3755;135 boulevard exelmans, 75016 paris;;75016
3756;2a placea des pyramides;;75001
2429;25 place des vosges, 75003 paris;;75003
3757;ruea olivier messiaen;;75013
2428;10a ruea francois ponsard;;75016
3758;22 rue etienne dolet, 75020 paris;;75020
3770;37 rue des fosses saint-bernard, 75005 paris;;75005
3771;avenue des nations unies, 75116 paris;;75116
3772;12 cite de trevise, 75009 paris;;75009
1110;3 rue masseran, 75007 paris;;75007
2441;11 rue ponscarme, 75013 paris;;75013
2440;31 rue peclet, 75015 paris;;75015
1107;27 rue sainte-marthe, 75010 paris;;75010
2438;12 rue de lota, 75116 paris;;75116
1106;place du trocadero et du onze novembre, 75116 paris;;75116
2437;place de l'alma, 75008 paris;;75008
1105;rue de rambervillers, 75012 paris;;75012
2436;12 avenue des gobelins, 75005 paris;;75005
1104;7 rue liancourt, 75014 paris;;75014
2435;41 rue du faubourg saint-denis, 75010 paris;;75010
1103;24 rue jean-pierre timbaud, 75011 paris;;75011
2434;5 rue houdon, 75018 paris;;75018
1102;21 rue meynadier, 75019 paris;;75019
2433;33 rue marx dormoy, 75018 paris;;75018
1101;40 rue de bassano, 75008 paris;;75008
2432;place de l'opera, 75009 paris;;75009
1100;5 rue louis boilly, 75016 paris;;75016
2431;placea du palais bourbon;;75007
3762;153 boulevard de magenta, 75010 paris;;75010
3763;boulevard mortier, 75020 paris;;75020
3764;4 villa vauvenargues, 75018 paris;;75018
3765;rue marcadet, 75018 paris;;75018
3766;13 rue de medicis, 75006 paris;;75006
3767;6a ruea de la grange bateliere;;75009
1109;9 avenue hoche, 75008 paris;;75008
3768;57 rue berthe, 75018 paris;;75018
1108;rue de valois, 75001 paris;;75001
2439;ruea stephenson;;75018
3769;pont louis-philippe, 75004 paris;;75004
3780;3 rue theodule ribot, 75017 paris;;75017
3781;9 rue de valois, 75001 paris;;75001
3782;54 rue de menilmontant, 75020 paris;;75020
3783;avenue gambetta, 75020 paris;;75020
1121;10 villa riberolle, 75020 paris;;75020
2452;1 rue edouard glissant, 75020 paris;;75020
1120;place rhin et danube, 75019 paris;;75019
2451;7a ruea du bourg l'abbe;;75003
2450;place louis aragon, 75004 paris;;75004
1118;avenue edison, 75013 paris;;75013
2449;143 rue saint-denis, 75002 paris;;75002
1117;10 rue edmond valentin, 75007 paris;;75007
2448;rue de la montagne sainte-genevieve, 75005 paris;;75005
1116;place eugene claudius-petit, 75014 paris;;75014
2447;rue du sabot, 75006 paris;;75006
1115;passerelle leopold sedar senghor, 75007 paris;;75007
2446;37b rue greneta, 75002 paris;;75002
1114;85 boulevard flandrin, 75116 paris;;75116
2445;rue de lancry, 75010 paris;;75010
1113;parvis du sacre-coeur, 75018 paris;;75018
2444;rue de furstemberg, 75006 paris;;75006
1112;passerelle debilly, 75007 paris;;75007
2443;pont des arts, 75001 paris;;75001
1111;228 rue de l'universite, 75007 paris;;75007
2442;52a ruea des dames;;75017
3773;rue pascal, 75013 paris;;75013
3774;1 rue de la boule rouge, 75009 paris;;75009
3775;5 rue feutrier, 75018 paris;;75018
3776;rue du laos, 75015 paris;;75015
3777;15 place richard baret, 75017 paris;;75017
3778;107 avenue parmentier, 75011 paris;;75011
3779;rue desprez, 75014 paris;;75014
1119;rue charles moureu, 75013 paris;;75013
3790;101 avenue des champs elysees, 75008 paris;;75008
3791;12 rue francis ponge, 75019 paris;;75019
3792;5a impassea des primeveres;;75011
3793;place louis aragon, 75004 paris;;75004
3794;50 boulevard saint-jacques, 75014 paris;;75014
1132;32 boulevard saint-jacques, 75014 paris;;75014
2463;4 place de la nation, 75012 paris;;75012
1131;1 rue de medicis, 75006 paris;;75006
2462;1 rue de capri, 75012 paris;;75012
1130;place de la concorde, 75008 paris;;75008
2461;4a ruea du francoeur;;75018
2460;rue de la bonne, 75018 paris;;75018
1129;11 quai andre citroen, 75015 paris;;75015
1128;place napoleon iii, 75010 paris;;75010
2459;5a ruea audran;;75018
1127;4 rue valentin hauy, 75015 paris;;75015
2458;26 rue leibniz, 75018 paris;;75018
1126;27 rue edouard pailleron, 75019 paris;;75019
2457;15a ruea vivienne;;75002
1125;15 rue victor schoelcher, 75014 paris;;75014
2456;rue robert planquette, 75018 paris;;75018
1124;103 boulevard suchet, 75016 paris;;75016
2455;55a boulevarda de strasbourg;;75010
1123;37b rue greneta, 75002 paris;;75002
2454;13 rue lebouteux, 75017 paris;;75017
1122;place boieldieu, 75002 paris;;75002
2453;83a boulevarda saint germain;;75006
3784;13 rue philippe de girard, 75010 paris;;75010
3785;passage saint-paul, 75004 paris;;75004
3786;8a ruea poliveau;;75005
3787;6 place adolphe max, 75009 paris;;75009
3788;69 avenue kleber, 75116 paris;;75116
3789;96 rue jean-pierre timbaud, 75011 paris;;75011
1143;28 rue du faubourg du temple, 75011 paris;;75011
2474;ruea de richelieu;;75001
1142;56 rue du javelot, 75013 paris;;75013
2473;1 square bolivar, 75019 paris;;75019
1141;avenue des minimes, 75012 paris;;75012
2472;ruea de l'universite/av du marechal gallieni;;75007
1140;38 rue stephenson, 75018 paris;;75018
2471;10 avenue rachel, 75018 paris;;75018
2470;78 rue de lille, 75007 paris;;75007
1139;63 avenue des terroirs de france, 75012 paris;;75012
1138;place napoleon iii, 75010 paris;;75010
2469;74 avenue philippe-auguste, 75011 paris;;75011
1137;rue saint-denis, 75002 paris;;75002
2468;24 rue du faubourg du temple, 75011 paris;;75011
1136;place des vosges, 75004 paris;;75004
2467;1 avenue de la porte de pantin, 75019 paris;;75019
1135;16 passage de la bonne graine, 75011 paris;;75011
2466;place des deux ecus, 75001 paris;;75001
1134;122 quai de jemmapes, 75010 paris;;75010
2465;27 rue robert de flers, 75015 paris;;75015
1133;53 rue baudricourt, 75013 paris;;75013
2464;1 avenue de laumiere, 75019 paris;;75019
3795;158 rue damremont, 75018 paris;;75018
3796;chemin de ceinture du lac inferieur, 75016 paris;;75016
3797;44 boulevard de la villette, 75019 paris;;75019
3798;112 avenue kleber, 75116 paris;;75116
3799;place vendome, 75001 paris;;75001
1154;24a avenuea george v;;75008
2485;4 place du calvaire, 75018 paris;;75018
1153;67a boulevarda picpus;;75012
2484;1/11a ruea foyatier;;75018
1152;160a ruea oberkampf;;75011
2483;quai d'anjou, 75004 paris;;75004
1151;placea gustave toudouze;;75009
2482;ruea saint jacques;;75005
1150;18a ruea de la condamine;;75017
2481;3 rue de la verrerie, 75004 paris;;75004
2480;ruea bossuet;;75010
1149;60 rue claude decaen, 75012 paris;;75012
1148;4 rue d'alleray, 75015 paris;;75015
2479;rue de berne, 75008 paris;;75008
1147;10 quai de la marne, 75019 paris;;75019
2478;ruea catinat;;75002
1146;70 boulevard de grenelle, 75015 paris;;75015
2477;rue de lutece, 75004 paris;;75004
1145;5 rue des cendriers, 75020 paris;;75020
2476;ruea jean carries;;75007
1144;25 quai de la corse, 75004 paris;;75004
2475;5 rue gustave goublier, 75010 paris;;75010
1165;ruea crillon;;75004
2496;15 square de l'avenue foch, 75116 paris;;75116
1164;50 rue d'aboukir, 75002 paris;;75002
2495;ruea du faubourg saint honore;;75008
1163;57 avenue raymond poincare, 75116 paris;;75116
2494;60 rue de la roquette, 75011 paris;;75011
1162;place de la concorde, 75008 paris;;75008
2493;4a boulevarda du palais;;75001
1161;4 rue emile richard, 75014 paris;;75014
2492;38 rue notre-dame des victoires, 75002 paris;;75002
1160;12a placea denfert rochereau;;75014
2491;ruea clovis;;75005
2490;place louis armand, 75012 paris;;75012
1159;avenuea de friedland;;75008
1158;16a avenuea foch;;75016
2489;avenuea de segur;;75007
1157;placea de la nation;;75012
2488;27 avenue trudaine, 75009 paris;;75009
1156;136a avenuea de suffren;;75015
2487;ponta de bir hakeim;;75015
1155;9a avenuea gabriel;;75008
2486;5 boulevard du bois le pretre, 75017 paris;;75017
1176;8a ruea de navarin;;75009
1175;4a boulevarda du palais/palais de justice;;75001
1174;20 avenue rachel, 75018 paris;;75018
1173;boulevard de clichy, 75009 paris;;75009
1172;ruea rene goscinny;;75013
1171;11a ruea chardon lagache;;75016
1170;quaia des grands augustins;;75006
1169;passagea josseaume;;75020
1168;squarea louis xiii;;75004
2499;14a ruea de la croix nivert;;75015
1167;ruea fessart;;75019
2498;54/56a ruea duhesme;;75018
1166;1 au 18a ruea des saints peres;;75007
2497;ruea de seine;;75006
1187;37b rue greneta, 75002 paris;;75002
1186;avenue joseph bouvard, 75007 paris;;75007
1185;place de la concorde, 75008 paris;;75008
1184;59/61a quaia d'orsay;;75007
1183;ruea du tresor;;75004
1182;2/18a ruea de steinkerque;;75018
1181;jardin*a du trocadero;;75016
1180;42a ruea des petites ecuries;;75010
1179;ruea du faubourg saint denis/chateau d'eau;;75010
1178;quaia des orfevres;;75001
1177;35a ruea sibuet;;75012
1190;placea ernest denis;;75006
1198;2/4a impassea lamier;;75011
1197;ruea scribe;;75009
1196;147a boulevarda saint germain;;75006
1195;ponta de la rue crimee;;75019
1194;ruea cardinet;;75017
1193;ruea du 8 mai 1945;;75010
1192;2/4a ruea du pasteur marc boegner;;75016
1191;quaia de conti;;75001
1189;16 rue lucien sampaix, 75010 paris;;75010
1188;25 place de l'institut, 75006 paris;;75006
1199;20a ruea lafayette;;75009
8600;jardin d'acclimatation bois de boulogne concession sa le jardin d'acclimatation, 75116 paris;;75116
8601;110 rue amelot, 75011 paris;;75011
300;10 place de la bastille, 75011 paris;;75011
301;86 rue de miromesnil, 75008 paris;;75008
302;ruea la bonne;;75018
303;8 rue de madagascar, 75012 paris;;75012
304;ruea jean pierre timbaud;;75011
305;square maurice gardette, 75011 paris;;75011
306;parca montsouris;;75014
307;passage de beaujolais, 75001 paris;;75001
308;ruea alexandre dumas;;75011
309;33 boulevard du temple, 75003 paris;;75003
8611;5 rue louis boilly, 75016 paris;;75016
8612;13 rue de charonne, 75011 paris;;75011
8610;36 rue de crimee, 75019 paris;;75019
310;boulevarda de strasbourg;;75010
311;rue simon dereure, 75018 paris;;75018
312;avenuea prudhon;;75016
313;3 rue saint-sebastien, 75011 paris;;75011
314;rue de la butte aux cailles, 75013 paris;;75013
315;boulevard richard lenoir, 75011 paris;;75011
316;rue jonas, 75013 paris;;75013
8604;place de l'opera, 75009 paris;;75009
317;esplanade saint-louis, 75012 paris;;75012
8605;42 rue scheffer, 75116 paris;;75116
318;74a ruea de dunkerque;;75009
8602;place de l'hotel de ville-esplanade de la liberation, 75004 paris;;75004
319;15 rue gerbert, 75015 paris;;75015
8603;4b avenue hoche, 75008 paris;;75008
8608;4 parvis notre-dame place jean-paul ii, 75004 paris;;75004
8609;61 boulevard auguste blanqui, 75013 paris;;75013
8606;place armand carrel, 75019 paris;;75019
8607;11 place du colonel fabien, 75010 paris;;75010
8622;4 place jussieu, 75005 paris;;75005
8623;211 avenue jean jaures, 75019 paris;;75019
8620;96 rue jean-pierre timbaud, 75011 paris;;75011
8621;1 rue vincent compoint, 75018 paris;;75018
320;placea saint augustin;;75008
321;6 place saint-pierre, 75018 paris;;75018
322;avenuea ruysdael;;75008
323;54 rue de belleville, 75020 paris;;75020
324;61a quaia de grenelle;;75015
325;56 place de torcy, 75018 paris;;75018
326;passagea des panoramas;;75002
327;85b rue de charenton, 75012 paris;;75012
8615;place jacques copeau, 75006 paris;;75006
328;avenuea des portugais;;75016
8616;boulevard saint-germain, 75006 paris;;75006
329;55 quai de grenelle, 75015 paris;;75015
8613;54 rue de menilmontant, 75020 paris;;75020
8614;rue des saules, 75018 paris;;75018
8619;avenue de la porte de chatillon, 75014 paris;;75014
8617;rue de furstemberg, 75006 paris;;75006
8618;chemin de ceinture du lac inferieur, 75016 paris;;75016
8630;rue de rivoli, 75001 paris;;75001
7301;rue de la butte aux cailles, 75013 paris;;75013
8633;175 rue saint-maur, 75011 paris;;75011
7300;rue de la bonne, 75018 paris;;75018
8634;22 rue guillaume apollinaire, 75006 paris;;75006
7303;50 rue d'orsel, 75018 paris;;75018
8631;rue sarrette, 75014 paris;;75014
7302;ruea pontoise;;75005
8632;place denfert-rochereau, 75014 paris;;75014
330;parca des buttes chaumont;;75019
331;104 boulevard malesherbes, 75017 paris;;75017
332;33a boulevarda de la chapelle;;75010
333;23 rue du general brunet, 75019 paris;;75019
334;ruea clotaire;;75005
335;avenue victor hugo, 75116 paris;;75116
336;placea de clichy;;75017
337;port de l'hotel de ville, 75004 paris;;75004
338;87a avenuea de villiers;;75017
8626;avenue trudaine, 75009 paris;;75009
339;avenue hussein 1er de jordanie, 75116 paris;;75116
8627;11 carrefour de l'odeon, 75006 paris;;75006
8624;70 rue de meaux, 75019 paris;;75019
8625;1 rue de la legion d'honneur, 75007 paris;;75007
8628;66 avenue d'ivry, 75013 paris;;75013
8629;rue louis blanc, 75010 paris;;75010
8640;rue de crimee, 75019 paris;;75019
8641;rue georges lardennois, 75019 paris;;75019
7310;ruea soufflot;;75005
7312;28 rue sainte-anne, 75001 paris;;75001
8644;25 rue de la lune, 75002 paris;;75002
7311;17 boulevard saint-jacques, 75014 paris;;75014
8645;rue le regrattier, 75004 paris;;75004
7314;ruea fenelon;;75010
8642;19 rue ballu, 75009 paris;;75009
7313;placea du pantheon;;75005
8643;6 passage du marche, 75010 paris;;75010
340;4/6a ruea pierre mouillard;;75020
341;16 rue etienne dolet, 75020 paris;;75020
342;ruea des bernardins;;75005
343;place de l'ile de sein, 75014 paris;;75014
344;ruea delouvain;;75019
345;12 rue saint-vincent, 75018 paris;;75018
346;quaia de grenelle;;75015
347;place de la concorde, 75008 paris;;75008
348;1 au 24a ruea de beaune;;75007
349;14 rue saint-julien le pauvre, 75005 paris;;75005
7305;place de l'opera, 75009 paris;;75009
8637;place d'estienne d'orves, 75009 paris;;75009
7304;26a ruea de la fontaine;;75016
8638;pont neuf, 75001 paris;;75001
7307;boulevarda de strasbourg;;75010
8635;rue du chevalier de la barre, 75018 paris;;75018
7306;1 place charles dullin, 75018 paris;;75018
8636;boulevard exelmans, 75016 paris;;75016
7309;52 boulevard de la chapelle, 75018 paris;;75018
7308;place de l'opera, 75009 paris;;75009
8639;21 avenue trudaine, 75009 paris;;75009
8651;allee darius milhaud, 75019 paris;;75019
8652;2 place baudoyer, 75004 paris;;75004
7321;91 rue lepic, 75018 paris;;75018
7320;11a squarea chatillon;;75014
8650;11b cite de trevise, 75009 paris;;75009
7323;squarea de la place bitche;;75019
8655;76 rue saint-maur, 75011 paris;;75011
7322;40 boulevard haussmann, 75009 paris;;75009
8656;rue de richelieu, 75002 paris;;75002
7325;place d'anvers, 75009 paris;;75009
8653;51 rue de belleville, 75019 paris;;75019
7324;34 rue saint-andre des arts, 75006 paris;;75006
8654;rue andre messager, 75018 paris;;75018
350;placea jules joffrin;;75018
351;131 boulevard vincent auriol, 75013 paris;;75013
352;placea des invalides et esplanade;;75007
353;quai de jemmapes, 75010 paris;;75010
354;67 boulevard lannes, 75116 paris;;75116
355;passage du marche, 75010 paris;;75010
356;33 rue du bac, 75007 paris;;75007
357;18 rue veron, 75018 paris;;75018
358;placea de la concorde;;75008
359;place marcel ayme, 75018 paris;;75018
7316;7a ruea jean quarre/college guillaume bude;;75019
8648;78 avenue de la republique, 75011 paris;;75011
7315;58 rue jacob, 75006 paris;;75006
8649;rue miollis, 75015 paris;;75015
7318;2 rue du commandant schloesing, 75116 paris;;75116
8646;5 rue louis boilly, 75016 paris;;75016
7317;5 bisa boulevarda exelmans (bar le mathusalem);;75016
8647;217 boulevard saint-germain, 75007 paris;;75007
7319;23/31a ruea pierre semard;;75009
10;5 avenue albert de mun, 75116 paris;;75116
11;1 place de breteuil, 75007 paris;;75007
7330;17a placea dauphine (le bar du caveau);;75001
