key_film;TITRE;AUTEUR;nbEmprunt;annee_tournage;type_tournage;imdbid;year;rating
17376;je me suis fait tout petit;rouaud, cecilia;163;;;;;
17377;dead like me: life after death;;;;;1079444;2009;3
17378;les invisibles;;;;;8633950;2018;3
17379;cherry pop;;;;;4807950;2017;0
17380;biutiful;;;;;1164999;2010;1
17381;visitor, the;;;;;0857191;2007;3
17382;fierce creatures;;;;;0119115;1997;1
17383;bad teacher;;;;;1284575;2011;3
17384;everybody's fine;;;;;0780511;2009;2
17385;paris blues;;;;;0055278;1961;3
17386;el dios de madera;;;;;1511354;2010;3
17387;haotel transylvanie 3 : des vacances monstrueuses;tartakovsky, genndy;268;;;;;
17388;hearts beat loud;;;;;7158430;2018;3
17389;&aacute  annan veg;;;;;2009643;2011;0
17390;polar express, the;;;;;0338348;2004;1
17391;get on up;taylor, tate;183;;;;;
17392;agapornis;;;;;8479120;2018;3
17393;84 charing cross road;;;;;0090570;1987;3
17394;sneakers;;;;;0105435;1992;1
17395;felicite;;;;;5980798;2017;3
17396;le pont des espions;spielberg, steven;673;;;;;
7324;la nuit venue;frederic farrucci;;2018;long metrage;;;
17397;killing them softly;;;;;1764234;2012;0
17398;la danseuse;di giusto, stephanie;306;;;;;
17399;happy feet 2;miller, george;531;;;;;
17400;v for vendetta;;;;;0434409;2005;3
17401;kick-ass 2;;;;;1650554;2013;3
17402;mulholland dr.;;;;;0166924;2001;3
17403;birdemic;;;;;1316037;2008;3
17404;van helsing;;;;;0338526;2004;3
17405;septembers of shiraz;;;;;3661298;2015;3
17406;full contact;;;;;0105851;1992;1
17407;let us prey;;;;;3148348;2014;3
17408;let's scare jessica to death;;;;;0067341;1971;3
17409;un ete a osage county;wells, john;385;;;;;
17410;better off dead;;;;;0088794;1985;3
17411;vast of night, the;;;;;6803046;2019;3
17412;roubaix, une lumiaere;desplechin, arnaud;94;;;;;
17413;kiss of the damned;;;;;1959438;2012;3
17414;ocean's 8;;;;;5164214;2018;3
17415;cannibal holocaust;;;;;0078935;1980;1
3601;eglise de la madeleine -;association cdcl;;2020;serie web;;;
17416;pariah;;;;;1233334;2011;3
17417;draft day;;;;;2223990;2014;2
17418;why worry?;;;;;0014611;1923;0
17419;vertical limit;;;;;0190865;2000;1
4840;banlieusards;leila sy et kery james;;2018;long metrage;;;
17420;jamaica inn;;;;;0031505;1939;3
17421;aladdin;;;;;6139732;2019;3
17422;raemi sans famille;blossier, antoine.;82;;;;;
17423;tender comrade;;;;;0036418;1943;3
17424;michael kohlhaas;des pallieres, arnaud;357;;;;;
17425;goodbye;;;;;1926992;2012;3
17426;tuck everlasting;;;;;0283084;2002;3
17427;prometheus;scott, ridley;893;;;;;
5402;diana, 20 ans apres;manuel laigre;;2017;telefilm;;;
17428;an affair to remember;;;;;0050105;1957;2
17429;critters 3;;;;;0101627;1991;3
17430;last days of disco, the;;;;;0120728;1998;3
17431;wied&#378 min (the hexer);;;;;0300657;2001;3
17432;abba: the movie;;;;;0075617;1977;1
17433;secret garden, the;;;;;0108071;1993;3
17434;angel;;;;;0086896;1984;3
17435;don't be afraid of the dark;;;;;1270761;2010;3
17436;magic in the moonlight;allen, woody;527;;;;;
17437;trial of the chicago 7, the;;;;;1070874;2020;1
17438;house that jack built, the;;;;;4003440;2018;1
17439;wit;;;;;0243664;2001;3
17440;escobar;leon de aranoa, fernando;145;;;;;
17441;american gangster;;;;;0765429;2007;1
17442;good kisser;;;;;9602378;2019;3
17443;michael clayton;;;;;0465538;2007;2
17444;hulk;;;;;0286716;2003;1
17445;une vie de chat;;;;;1673702;2010;3
17446;klip;;;;;1900908;2012;3
17447;terminator renaissance;mcg;354;;;;;
17448;brassed off;;;;;0115744;1996;3
7859;alice nevers e112-113 additif;jean-christophe delpias;;2019;serie tv;;;
17449;what's cooking?;;;;;0197096;2000;3
17450;silence of the lambs, the;;;;;0102926;1991;3
17451;runner runner;;;;;2364841;2013;0
17452;man who came to dinner, the;;;;;0033874;1942;3
17453;fast five;;;;;1596343;2011;3
17454;race for your life, charlie brown;;;;;0076591;1977;3
17455;whip it;;;;;1172233;2009;3
17456;wolverine, the;;;;;1430132;2013;3
7585;clem;elsa bennett hippolyte dard;;2017;serie tv;;;
17457;x-men: apocalypse;;;;;3385516;2016;3
17458;joe;green, david gordon;158;;;;;
17459;village of the damned;;;;;0114852;1995;3
17460;tales from the crapper;;;;;0338479;2004;3
17461;x-men;;;;;0120903;2000;1
17462;shrek 2;adamson, andrew;141;;;;;
17463;la favorite;lanthimos, yorgos;75;;;;;
17464;pelican brief, the;;;;;0107798;1993;3
17465;nous finirons ensemble;canet, guillaume;107;;;;;
17466;dante's peak;;;;;0118928;1997;3
17467;walkyrie;singer, bryan;123;;;;;
17468;valley of the dolls;;;;;0062430;1967;3
17469;clerks.;;;;;0109445;1994;1
17470;p2;;;;;0804516;2007;3
17471;ghost cat;;;;;0371835;2004;3
17472;batman v superman : l aube de la justice;snyder, zack;173;;;;;
17473;tempete de boulettes geantes;lord, phil;1077;;;;;
7478;je te veux, moi non plus;ines reg, kevin debonne;;2020;long metrage;;;
17474;buffy the vampire slayer;;;;;0103893;1992;3
17475;dilemma, the;;;;;1578275;2011;1
17476;wild hunt, the;;;;;1493886;2009;1
17477;closet land;;;;;0101597;1991;0
17478;carry on cabby;;;;;0056912;1963;3
17479;soloist, the;;;;;0821642;2009;1
17480;cafe society;allen, woody;338;;;;;
17481;banlieue 13;;;;;0414852;2004;0
17482;man on the eiffel tower, the;;;;;0041628;1949;2
7434;adieu monsieur haffmann;fred cavaye;;2020;long metrage;;;
17483;dripping in chocolate;;;;;2106403;2012;3
17484;school of rock, the;;;;;0332379;2003;3
17485;ca$h;;;;;1106860;2010;0
17486;ang&eacute lique;;;;;2776074;2013;3
17487;tinkerbell and the secret of the wings;;;;;1217213;2012;3
8039;alice nevers;vincent giovanni;;2017;serie tv;;;
17488;i could never be your woman;;;;;0466839;2007;3
17489;10 things i hate about you;;;;;0147800;1999;3
17490;reluctant dragon, the;;;;;0034091;1941;3
17491;isn't it romantic;;;;;2452244;2019;3
17492;dog days;;;;;7365604;2018;3
17493;wastelands;;;;;2795478;2013;0
17494;la venus a la fourrure;;;;;2406252;2013;0
17495;les noces funaebres;burton, tim;218;;;;;
17496;lost patrol, the;;;;;0025423;1934;0
17497;prince of egypt, the;;;;;0120794;1998;3
17498;holes;;;;;0311289;2003;2
17499;max payne;;;;;0467197;2008;3
17500;la fille du puisatier;auteuil, daniel;364;;;;;
17501;underworld: blood wars;;;;;3717252;2016;2
17502;ma loute;dumont, bruno;148;;;;;
17503;fugitive, the;;;;;0106977;1993;2
5149;9 meufs;emma de caunes;;2020;serie tv;;;
17504;un homme tres recherche;corbijn, anton;349;;;;;
17505;frenzy;;;;;0068611;1972;3
17506;another woman;;;;;0094663;1988;3
17507;borg vs mcenroe;;;;;5727282;2017;1
17508;x-men: days of future past;;;;;1877832;2014;1
17509;patrik, age 1.5;;;;;1067733;2008;1
17510;conversations with other women;;;;;0435623;2005;0
17511;mule, the;;;;;7959026;2018;2
17512;ocean's twelve;;;;;0349903;2004;2
6881;les champs de fleurs;jeanne herry;;2017;long metrage;;;
17513;a woman called moses;;;;;0078509;1978;3
17514;running man, the;;;;;0093894;1987;3
17515;blue sky;;;;;0109306;1994;3
17516;friend request;;;;;3352390;2016;3
17517;elysium;;;;;1535108;2013;3
17518;ginger snaps 2: unleashed;;;;;0353489;2004;3
17519;summertime;;;;;0048673;1955;3
17520;in time;;;;;1637688;2011;1
17521;la proie;valette, eric;347;;;;;
17522;how to train your dragon 2;;;;;1646971;2014;1
17523;belphegor, phantom of the louvre (belphegor - le fantome du louvre);;;;;0214529;2001;3
5013;connectes;romuald boulanger;;2020;telefilm;;;
17524;distant voices, still lives;;;;;0095037;1988;3
17525;stanford prison experiment, the;;;;;0420293;2015;1
17526;phantom, the;;;;;0013496;1922;2
17527;spiral;;;;;0244870;2000;3
17528;klute;;;;;0067309;1971;3
17529;atlantis: the lost empire;;;;;0230011;2001;1
17530;babes in arms;;;;;0031066;1939;3
8631;la premiere seance;justine triet;;2018;long metrage;;;
17531;spider-man : into the spider-verse;;;;;4633694;2018;1
17532;shop around the corner, the;;;;;0033045;1940;3
17533;predator;;;;;0093773;1987;0
4626;wtf france;felix guimard;;2016;serie tv;;;
17534;decoding annie parker;;;;;1464191;2013;3
17535;demineurs;bigelow, kathryn;341;;;;;
17536;cleaner;;;;;0896798;2007;1
17537;la belle saison;corsini, catherine;301;;;;;
17538;kamome diner;;;;;0483022;2006;3
17539;non-stop;;;;;2024469;2014;3
17540;ill manors;;;;;1760967;2012;3
17541;now is good;;;;;1937264;2012;3
17542;una;;;;;2315582;2016;2
17543;secret life of bees, the;;;;;0416212;2008;3
17544;moi, daniel blake;loach, ken;678;;;;;
17545;training day;;;;;0139654;2001;1
6258;josephine ange gardien/n° 80;stephan kopecky;;2016;serie tv;;;
17546;yves saint laurent;lespert, jalil;595;;;;;
17547;gekijoban fairy tail: dragon cry;;;;;6548966;2017;3
17548;paterson;;;;;5247022;2016;1
17549;night on the galactic railroad;;;;;0089206;1985;0
17550;coco chanel;;;;;1094661;2008;3
17551;import/export;;;;;0459102;2007;3
17552;jacket, the;;;;;0366627;2005;2
17553;i belong;;;;;2377396;2012;3
17554;spider-man: far from home;;;;;6320628;2019;1
17555;lucy;;;;;2872732;2014;3
17556;wicked lady, the;;;;;0038250;1945;3
17557;jeune & jolie;ozon, francois;590;;;;;
17558;alex strangelove;;;;;5688996;2018;2
17559;maggie's plan;;;;;3471098;2015;3
17560;world unseen, the;;;;;1048174;2007;3
17561;ocho apellidos vascos;;;;;2955316;2014;1
5473;il revient quand bertrand;guillaume cremonese;;2019;serie web;;;
17562;twilight samurai, the;;;;;0351817;2002;3
6607;espadrilles;ludovic bernard;;2017;long metrage;;;
17563;cowboys &amp  aliens;;;;;0409847;2011;1
17564;true grit;coen, ethan.;406;;;;;
17565;hundred-foot journey, the;;;;;2980648;2014;3
17566;ensemble, c est tout;berri, claude;162;;;;;
17567;le cercle rouge;;;;;0065531;1970;0
17568;meek's cutoff;;;;;1518812;2010;2
17569;save the date;;;;;1965065;2012;2
17570;true grit;;;;;1403865;2010;3
17571;corridor, the;;;;;1602617;2010;0
17572;charlie st. cloud;;;;;1438254;2010;1
4799;strom 4, le labyrinthe des ames;;;2019;serie web;;;
17573;land of the lost;;;;;0457400;2009;0
17574;harry potter and the deathly hallows: part 1;;;;;0926084;2010;3
8811;rumba la vie;franck dubosc;;2020;long metrage;;;
17575;rien a declarer;boon, dany;557;;;;;
17576;jin ling shi san chai;;;;;1410063;2011;3
17577;arranged;;;;;0848542;2007;3
17578;12 feet deep;;;;;5143226;2017;3
17579;u;elissalde, serge;1035;;;;;
17580;godard mon amour;;;;;5687334;2017;1
17581;close encounters of the third kind;;;;;0075860;1977;1
17582;la mecanique de l ombre;kruithof, thomas;147;;;;;
17583;plan 9 from outer space;;;;;0052077;1959;1
17584;ummah - unter freunden;;;;;2664258;2013;1
17585;daydream nation;;;;;1581835;2010;3
17586;un amour impossible;corsini, catherine;77;;;;;
17587;bridget jones's baby;;;;;1473832;2016;3
7925;l'art du crime saison 3;elsa bennett et hippolyte dard;;2019;serie tv;;;
7826;la verite si je mens - les debuts;michel munz  et gerard bitton;;2018;long metrage;;;
17588;papillon;;;;;0070511;1973;0
17589;all is lost;;;;;2017038;2013;0
17590;decoy bride, the;;;;;1657299;2011;3
3372;intime conviction;stephane kappes;;2019;telefilm;;;
17591;man who knew too much, the;;;;;0049470;1956;2
17592;clementine;;;;;7311036;2019;3
17593;fun &amp  fancy free;;;;;0039404;1947;1
17594;circus, the;;;;;0018773;1928;0
17595;des hommes et des dieux;beauvois, xavier;166;;;;;
17596;a separate peace;;;;;0328400;2004;0
8651;les mignonnes;maimouna doucoure;;2018;long metrage;;;
17597;when the cat's away;;;;;0115856;1996;3
7593;le petit spirou;nicolas bary;;2016;long metrage;;;
17598;last order: final fantasy vii;;;;;0489134;2005;0
17599;feds;;;;;0095145;1988;3
17600;le havre;;;;;1508675;2011;3
17601;l ascension;bernard, ludovic;400;;;;;
5584;a la folie;andrea bescond - eric metayer;;2020;telefilm;;;
17602;el norte;;;;;0085482;1983;3
17603;lighthouse, the;;;;;7984734;2019;0
17604;what's your raashee?;;;;;1242530;2009;2
17605;le pole express;zemeckis, robert;1835;;;;;
17606;tulip fever;;;;;0491203;2017;3
17607;grace unplugged;;;;;2349460;2013;3
17608;el ni&ntilde o;;;;;2093990;2014;1
17609;mid90s;;;;;5613484;2018;1
8734;lumiere amoureuse;franchin dom;;2016;long metrage;;;
17610;across the universe;;;;;0445922;2007;3
17611;temptress, the;;;;;0017449;1926;1
17612;incredible journey, the;;;;;0057180;1963;1
17613;gosick;;;;;1872328;2011;3
17614;combat girls;;;;;1890373;2011;3
17615;spanish gardener, the;;;;;0049787;1956;2
7355;simone - le voyage du siecle;olivier dahan;;2020;long metrage;;;
17616;les citronniers;riklis, eran;776;;;;;
17617;harry potter et les reliques de la mort. 2eme partie;yates, david;1788;;;;;
17618;frances;;;;;0083967;1982;3
17619;iron eagle;;;;;0091278;1986;1
17620;mesrine: killer instinct;;;;;1259014;2008;1
17621;raiders of the lost ark;;;;;0082971;1981;3
7682;filles d'aujourd'hui;theodore bonnet;;2016;telefilm;;;
17622;si tu tends l oreille;kondo, yoshifumi;584;;;;;
17623;ma rainey's black bottom;;;;;10514222;2020;3
8195;riviera saison 2;paul walker;;2018;serie tv;;;
17624;why not me?;;;;;0162556;1999;3
17625;langoliers, the;;;;;0112040;1995;3
17626;adieu gary;amaouche, nassim;326;;;;;
17627;fear;;;;;0116287;1996;3
17628;30 minutes or less;;;;;1622547;2011;1
17629;space between us, the;;;;;3922818;2017;3
17630;elektra luxx;;;;;1340773;2010;3
7363;astrid;elsa bennett - hippolyte dard;;2018;telefilm;;;
17631;star wars. episode ii, l attaque des clones;lucas, george;324;;;;;
17632;greatest showman, the;;;;;1485796;2017;3
17633;moth diaries, the;;;;;1407065;2011;3
17634;asterix & obelix : mission cleopatre;chabat, alain;2050;;;;;
17635;la vie d adaele : chapitres 1 & 2;kechiche, abdellatif;66;;;;;
17636;comme des gardcons;hallard, julien;132;;;;;
17637;dead hooker in a trunk;;;;;1508661;2009;3
7122;treadstone;alex graves;;2019;serie tv;;;
8660;le talisman;ludovik;;2019;serie web;;;
8810;le redoutable;michel hazanavicius;;2016;long metrage;;;
17638;mal de pierres;garcia, nicole;332;;;;;
17639;les rebelles de la foret 3;cameron, cody;291;;;;;
17640;sadilishteto;;;;;2199436;2014;1
17641;l!fe happens;;;;;1726589;2011;3
17642;criminal justice;;;;;0099321;1990;3
17643;chariots of fire;;;;;0082158;1981;1
17644;lilo and stitch;;;;;0275847;2002;3
8069;killing eve;harry bradbeer;;2017;serie tv;;;
17645;rumor has it...;;;;;0398375;2005;3
17646;hors de prix;salvadori, pierre;314;;;;;
17647;crossfire;;;;;0039286;1947;2
17648;my night at maud's;;;;;0064612;1969;3
17649;omen, the;;;;;0075005;1976;3
3640;like me saison 2;romuald boulanger;;2017;serie tv;;;
17650;apostasy;;;;;4729896;2017;3
17651;twelve and holding;;;;;0417385;2005;3
17652;harvey girls, the;;;;;0038589;1946;3
17653;mommy dearest;;;;;0082766;1981;3
17654;les kaira;gastambide, franck;343;;;;;
17655;whatever works;allen, woody;1117;;;;;
17656;scary movie 2;;;;;0257106;2001;3
17657;dark crystal, the;;;;;0083791;1982;1
17658;dragonfly;;;;;0259288;2002;1
17659;she's the man;;;;;0454945;2006;3
17660;jumpin' jack flash;;;;;0091306;1986;3
17661;rock jocks;;;;;1869653;2012;1
17662;bienvenue chez les ch'tis;;;;;1064932;2008;2
17663;samsara;;;;;0770802;2011;0
17664;smilla's sense of snow;;;;;0120152;1997;3
17665;gisaengchung;;;;;6751668;2019;3
17666;last witch hunter, the;;;;;1618442;2015;3
17667;fargo;;;;;0116282;1996;2
8772;nos annees folles;andre techine;;2016;long metrage;;;
17668;god is great and i'm not;;;;;0287986;2001;1
17669;dans la maison;ozon, francois;1088;;;;;
17670;parent trap ii, the;;;;;0091721;1986;3
7999;simon et theodore;mikael buch;;2017;long metrage;;;
17671;la main du diable;;;;;0035017;1943;1
17672;it happened in europe;;;;;0039949;1948;0
17673;les ogres;;;;;4466872;2015;3
17674;hell comes to frogtown;;;;;0093171;1988;3
17675;fear and desire;;;;;0045758;1953;0
17676;brides of dracula, the;;;;;0053677;1960;3
17677;final fantasy vii: advent children;;;;;0385700;2005;3
17678;bullitt;;;;;0062765;1968;1
17679;yellowbeard;;;;;0086618;1983;1
17680;les premiers, les derniers;lanners, bouli;145;;;;;
17681;martyrs;;;;;1663655;2016;3
17682;game, the;;;;;0119174;1997;1
17683;turbo;;;;;1860353;2013;3
17684;mustang;erguven, deniz gamze;772;;;;;
17685;matrix;wachowski, larry;128;;;;;
17686;charly;;;;;0062794;1968;2
17687;moi, moche et maechant;coffin, pierre;331;;;;;
17688;captain battle: legacy war;;;;;2387413;2013;3
17689;deadgirl;;;;;0896534;2008;0
17690;death proof;;;;;1028528;2007;3
17691;after the ball;;;;;3717016;2015;3
17692;doute;shanley, john patrick;323;;;;;
17693;definitely, maybe;;;;;0832266;2008;3
4757;jusqu'a la garde;xavier legrand;;2016;long metrage;;;
17694;dance, girl, dance;;;;;0032376;1940;3
17695;vikings, the;;;;;0052365;1958;2
17696;adventures of milo and otis, the;;;;;0097050;1986;1
17697;damien: omen ii;;;;;0077394;1978;2
17698;aftershock;;;;;1393746;2010;3
3442;les rivieres pourpres;virginie sauveur;;2020;serie tv;;;
17699;oliver twist;;;;;0380599;2005;1
5538;2fils (aditif 16/10/2017);felix moati;;2017;long metrage;;;
17700;birds 2: land's end;;;;;0109275;1994;3
17701;double jeopardy;;;;;0150377;1999;3
17702;la tribu;;;;;6708044;2018;3
17703;lovelace;;;;;1426329;2013;3
17704;lucas fourmi malgre lui;davis, john a.;119;;;;;
17705;conjuring, the;;;;;1457767;2013;3
17706;20th century women;;;;;4385888;2016;3
17707;peliculas para no dormir: adivina quien soy;;;;;0461826;2006;3
17708;une histoire vraie;lynch, david;494;;;;;
17709;gomorra;;;;;0929425;2008;1
17710;asterix and obelix vs. caesar;;;;;0133385;1999;1
8416;il a deja tes yeux;lucien jean baptiste;;2016;long metrage;;;
17711;dear eleanor;;;;;2927212;2016;3
17712;outrageous fortune;;;;;0093690;1987;3
17713;good time;safdie, ben;153;;;;;
17714;deep impact;;;;;0120647;1998;3
17715;words and pictures;;;;;2380331;2013;3
17716;nothing personal;;;;;1320352;2009;3
3777;access session 2;fred scotlande;;2017;serie tv;;;
17717;red sparrow;;;;;2873282;2018;3
17718;pontypool;;;;;1226681;2008;0
6364;blackpills/raising hitler;louis farge;;2016;serie tv;;;
17719;d apraes une histoire vraie;polanski, roman;198;;;;;
17720;hunchback of  notre dame ii, the;;;;;0257778;2002;1
17721;house of dark shadows;;;;;0065856;1970;2
17722;blow-up;;;;;0060176;1966;0
17723;it's only the end of the world;;;;;4645368;2016;3
17724;entourage;;;;;1674771;2015;2
17725;madea goes to jail;;;;;1142800;2009;0
17726;alice au pays des merveilles;burton, tim;2656;;;;;
8441;jour j;reem kherici;;2016;long metrage;;;
17727;muppets from space;;;;;0158811;1999;3
17728;body in the web;;;;;0054333;1960;3
17729;get smart, again!;;;;;0097423;1989;3
17730;saving private ryan;;;;;0120815;1998;0
17731;rang de basanti;;;;;0405508;2006;3
17732;taking of deborah logan, the;;;;;3387648;2014;3
8165;le gendre ideal;hector cabell reyes;;2018;long metrage;;;
3832;la verite (...);hirokazu kore eda;;2018;long metrage;;;
17733;wilde;;;;;0120514;1997;3
17734;les nouveaux sauvages;szifron, damian;547;;;;;
17735;eat me!;;;;;1412541;2010;3
17736;sand castle;;;;;2582576;2017;0
17737;happy death day;;;;;5308322;2017;3
17738;doctor sleep;;;;;5606664;2019;3
17739;mighty ducks, the;;;;;0104868;1992;1
17740;girls town;;;;;0116418;1996;3
17741;serious moonlight;;;;;1133993;2009;2
17742;rich and strange [east of shanghai];;;;;0023395;1931;2
17743;big kahuna, the;;;;;0189584;1999;0
8313;nadia;lea mazer;;2016;telefilm;;;
8117;des lunettes noires;claire denis;;2017;long metrage;;;
17744;margin call;chandor, j.c.;195;;;;;
17745;lolita;;;;;0119558;1997;3
17746;age of innocence, the;;;;;0106226;1993;3
17747;suspiria;;;;;1034415;2018;3
17748;door, the;;;;;1194577;2012;3
17749;deer hunter, the;;;;;0077416;1978;1
17750;doragon b&ocirc ru z: atsumare! gok&ucirc  w&acirc rudo;;;;;1517470;1992;0
17751;demain tout commence;;;;;5078204;2016;3
17752;du vent dans mes mollets;tardieu, carine;963;;;;;
17753;relatos salvajes;;;;;3011894;2014;3
17754;linguini incident, the;;;;;0102313;1991;3
