key_lieu;id_lieu;adresse_lieu;ardt_lieu;coord_x;coord_y;geo_shape;geo_point_2d
68;2017-533;46 rue de dunkerque, 75009 paris;75009;2.3488674;48.88143;"{""type"": ""Point"", ""coordinates"": [2.348867356252097, 48.881430332529284]}";48.8814303325,2.34886735625
69;2017-537;1 parvis notre-dame place jean-paul ii, 75004 paris;75004;2.3483472;48.853928;"{""type"": ""Point"", ""coordinates"": [2.348347168164843, 48.85392839564361]}";48.8539283956,2.34834716816
70;2017-547;12 rue de solferino, 75007 paris;75007;2.3227456;48.859383;"{""type"": ""Point"", ""coordinates"": [2.322745653269838, 48.859382701584856]}";48.8593827016,2.32274565327
71;2017-567;33 rue de fecamp, 75012 paris;75012;2.3996649;48.83593;"{""type"": ""Point"", ""coordinates"": [2.399664817536047, 48.83593087333175]}";48.8359308733,2.39966481754
72;2017-434;rue jean-francois lepine, 75018 paris;75018;2.3566952;48.886086;"{""type"": ""Point"", ""coordinates"": [2.356695285497985, 48.88608367931394]}";48.8860836793,2.3566952855
73;2017-658;8 rue saint-bernard, 75011 paris;75011;2.3816407;48.85097;"{""type"": ""Point"", ""coordinates"": [2.381640611505562, 48.850972612884824]}";48.8509726129,2.38164061151
74;2017-673;39 quai de la loire, 75019 paris;75019;2.3787217;48.887405;"{""type"": ""Point"", ""coordinates"": [2.378721726249045, 48.887404885029305]}";48.887404885,2.37872172625
75;2017-674;39 quai de la loire, 75019 paris;75019;2.3787217;48.887405;"{""type"": ""Point"", ""coordinates"": [2.378721726249045, 48.887404885029305]}";48.887404885,2.37872172625
76;2017-399;avenue winston churchill, 75008 paris;75008;2.3139305;48.866966;"{""type"": ""Point"", ""coordinates"": [2.313930498022448, 48.866968001641524]}";48.8669680016,2.31393049802
77;2017-401;10 avenue d'iena, 75116 paris;75116;2.2932193;48.863785;"{""type"": ""Point"", ""coordinates"": [2.293219262639846, 48.86378334901927]}";48.863783349,2.29321926264
78;2017-403;28 place de la bourse, 75002 paris;75002;2.3418553;48.869404;"{""type"": ""Point"", ""coordinates"": [2.341855261340874, 48.86940491808899]}";48.8694049181,2.34185526134
79;2017-410;21 rue paul albert, 75018 paris;75018;2.3450782;48.887466;"{""type"": ""Point"", ""coordinates"": [2.34507822244101, 48.88746534249334]}";48.8874653425,2.34507822244
80;2017-416;1 place de la republique dominicaine, 75008 paris;75008;2.3092535;48.880272;"{""type"": ""Point"", ""coordinates"": [2.309253478937685, 48.88027313670672]}";48.8802731367,2.30925347894
81;2017-417;place de la republique, 75011 paris;75011;2.3647919;48.866352;"{""type"": ""Point"", ""coordinates"": [2.364791850060801, 48.86635144192642]}";48.8663514419,2.36479185006
82;2017-433;quai de la seine, 75019 paris;75019;2.3702679;48.88452;"{""type"": ""Point"", ""coordinates"": [2.3702678238763433, 48.88452067824849]}";48.8845206782,2.37026782388
83;2017-825;passage du bureau, 75011 paris;75011;2.3942018;48.853348;"{""type"": ""Point"", ""coordinates"": [2.394201771774294, 48.85334616157386]}";48.8533461616,2.39420177177
84;2017-762;place de la republique, 75011 paris;75011;2.3647919;48.866352;"{""type"": ""Point"", ""coordinates"": [2.364791850060801, 48.86635144192642]}";48.8663514419,2.36479185006
85;2017-780;23 rue des grands augustins, 75006 paris;75006;2.3404408;48.8539;"{""type"": ""Point"", ""coordinates"": [2.34044071214359, 48.853901497407264]}";48.8539014974,2.34044071214
86;2017-982;1 rue des panoyaux, 75020 paris;75020;2.3842845;48.866196;"{""type"": ""Point"", ""coordinates"": [2.384284487464202, 48.866195485114744]}";48.8661954851,2.38428448746
87;2017-1001;avenue de tourville, 75007 paris;75007;2.30854;48.85401;"{""type"": ""Point"", ""coordinates"": [2.308540129571629, 48.854012093577516]}";48.8540120936,2.30854012957
88;2017-1006;5 place saint-michel, 75005 paris;75005;2.3443124;48.853172;"{""type"": ""Point"", ""coordinates"": [2.344312401618742, 48.853173470054415]}";48.8531734701,2.34431240162
89;2017-1017;3 rue verniquet, 75017 paris;75017;2.3004754;48.88689;"{""type"": ""Point"", ""coordinates"": [2.300475256092261, 48.88689134165308]}";48.8868913417,2.30047525609
90;2017-1018;1 rue alphonse de neuville, 75017 paris;75017;2.302812;48.885452;"{""type"": ""Point"", ""coordinates"": [2.302812001205297, 48.88545076018576]}";48.8854507602,2.30281200121
91;2017-732;rue de vaugirard, 75015 paris;75015;2.294362;48.83626;"{""type"": ""Point"", ""coordinates"": [2.294362152887592, 48.83626065446609]}";48.8362606545,2.29436215289
92;2017-1193;parvis notre-dame place jean-paul ii, 75004 paris;75004;2.3474233;48.853565;"{""type"": ""Point"", ""coordinates"": [2.347423428584993, 48.853565364492596]}";48.8535653645,2.34742342858
93;2017-1097;place goldoni, 75002 paris;75002;2.3484688;48.865032;"{""type"": ""Point"", ""coordinates"": [2.348468737015577, 48.86503152330323]}";48.8650315233,2.34846873702
94;2017-1106;13 rue jean mace, 75011 paris;75011;2.383424;48.853107;"{""type"": ""Point"", ""coordinates"": [2.383424147542494, 48.853108119114566]}";48.8531081191,2.38342414754
95;2017-1562;23 avenue de friedland, 75008 paris;75008;2.301846;48.87429;"{""type"": ""Point"", ""coordinates"": [2.301845975270081, 48.874290625735796]}";48.8742906257,2.30184597527
96;2017-898;4 square rapp, 75007 paris;75007;2.3010845;48.858643;"{""type"": ""Point"", ""coordinates"": [2.301084533520865, 48.8586442340847]}";48.8586442341,2.30108453352
97;2017-935;place saint-germain des pres, 75006 paris;75006;2.3334012;48.85394;"{""type"": ""Point"", ""coordinates"": [2.333401116375804, 48.853939876406784]}";48.8539398764,2.33340111638
98;2017-1237;10 place de mexico, 75116 paris;75116;2.2830534;48.86565;"{""type"": ""Point"", ""coordinates"": [2.283053337856773, 48.865650235772534]}";48.8656502358,2.28305333786
99;2017-1028;avenue des champs elysees, 75008 paris;75008;2.3052886;48.870533;"{""type"": ""Point"", ""coordinates"": [2.305288451489716, 48.87053328800335]}";48.870533288,2.30528845149
100;2017-1030;place de l'opera, 75009 paris;75009;2.3318746;48.87109;"{""type"": ""Point"", ""coordinates"": [2.331874565395843, 48.87108979466138]}";48.8710897947,2.3318745654
101;2017-1037;parvis notre-dame place jean-paul ii, 75004 paris;75004;2.3474233;48.853565;"{""type"": ""Point"", ""coordinates"": [2.347423428584993, 48.853565364492596]}";48.8535653645,2.34742342858
102;2017-1047;5 avenue de la republique, 75011 paris;75011;2.3675468;48.86674;"{""type"": ""Point"", ""coordinates"": [2.367546905579357, 48.86674286531926]}";48.8667428653,2.36754690558
103;2017-1380;rue de la verrerie, 75004 paris;75004;2.35539;48.857014;"{""type"": ""Point"", ""coordinates"": [2.355390050520928, 48.85701442062025]}";48.8570144206,2.35539005052
104;2017-1396;rue soufflot, 75005 paris;75005;2.3428295;48.846912;"{""type"": ""Point"", ""coordinates"": [2.342829396414603, 48.84691251616589]}";48.8469125162,2.34282939641
105;2017-1406;avenue charles floquet, 75007 paris;75007;2.2963665;48.854874;"{""type"": ""Point"", ""coordinates"": [2.296366532534555, 48.854872861115545]}";48.8548728611,2.29636653253
106;2017-1606;place mireille havet, 75011 paris;75011;2.3839405;48.85034;"{""type"": ""Point"", ""coordinates"": [2.383940403401828, 48.850340458662046]}";48.8503404587,2.3839404034
107;2017-1610;place valhubert, 75005 paris;75005;2.363984;48.84473;"{""type"": ""Point"", ""coordinates"": [2.36398421277781, 48.8447290138105]}";48.8447290138,2.36398421278
108;2017-1492;2 rue michel de bourges, 75020 paris;75020;2.4001172;48.854084;"{""type"": ""Point"", ""coordinates"": [2.400117249075207, 48.854084651971846]}";48.854084652,2.40011724908
109;2017-1493;46 boulevard de charonne, 75020 paris;75020;2.3986003;48.851547;"{""type"": ""Point"", ""coordinates"": [2.398600343429089, 48.851547336696946]}";48.8515473367,2.39860034343
110;2017-1507;place rodin, 75016 paris;75016;2.2709217;48.85349;"{""type"": ""Point"", ""coordinates"": [2.270921761649229, 48.85348889036608]}";48.8534888904,2.27092176165
111;2017-1523;3 rue de lota, 75116 paris;75116;2.2761245;48.867252;"{""type"": ""Point"", ""coordinates"": [2.27612445600563, 48.86725274849505]}";48.8672527485,2.27612445601
112;2017-1541;rue du chateau, 75014 paris;75014;2.3213158;48.8346;"{""type"": ""Point"", ""coordinates"": [2.321315853442655, 48.834597082228335]}";48.8345970822,2.32131585344
113;2017-1441;esplanade nathalie sarraute, 75018 paris;75018;2.3628666;48.88917;"{""type"": ""Point"", ""coordinates"": [2.362866680453873, 48.88917181971882]}";48.8891718197,2.36286668045
114;2017-1458;151 boulevard saint-germain, 75006 paris;75006;2.332433;48.85377;"{""type"": ""Point"", ""coordinates"": [2.332433072322336, 48.8537708508247]}";48.8537708508,2.33243307232
115;2017-1313;port de suffren, 75015 paris;75015;2.2893903;48.856544;"{""type"": ""Point"", ""coordinates"": [2.289390406770162, 48.85654264596406]}";48.856542646,2.28939040677
116;2017-1332;rue deguerry, 75011 paris;75011;2.3729048;48.868538;"{""type"": ""Point"", ""coordinates"": [2.372904765481682, 48.868537496914065]}";48.8685374969,2.37290476548
117;2017-1344;rue maurice utrillo, 75018 paris;75018;2.344894;48.886356;"{""type"": ""Point"", ""coordinates"": [2.344893934218624, 48.88635692085292]}";48.8863569209,2.34489393422
118;2017-1689;rue du capitaine ferber, 75020 paris;75020;2.4063141;48.866386;"{""type"": ""Point"", ""coordinates"": [2.40631419758375, 48.86638780983621]}";48.8663878098,2.40631419758
119;2017-1714;19 rue lesage, 75020 paris;75020;2.3819559;48.872387;"{""type"": ""Point"", ""coordinates"": [2.381955879322419, 48.87238854755317]}";48.8723885476,2.38195587932
120;2017-1740;11 rue meynadier, 75019 paris;75019;2.3832114;48.88355;"{""type"": ""Point"", ""coordinates"": [2.383211276490447, 48.88355003639895]}";48.8835500364,2.38321127649
121;2017-1743;12 avenue trudaine, 75009 paris;75009;2.3434236;48.881485;"{""type"": ""Point"", ""coordinates"": [2.343423695605995, 48.88148627252094]}";48.8814862725,2.34342369561
122;2017-1469;4 rue erasme, 75005 paris;75005;2.346021;48.842354;"{""type"": ""Point"", ""coordinates"": [2.346020906741627, 48.84235234481084]}";48.8423523448,2.34602090674
123;2018-75;rue d'alsace, 75010 paris;75010;2.3582923;48.877937;"{""type"": ""Point"", ""coordinates"": [2.358292424625416, 48.87793918555073]}";48.8779391856,2.35829242463
124;2018-76;2 rue duhesme, 75018 paris;75018;2.337052;48.890305;"{""type"": ""Point"", ""coordinates"": [2.337052068530467, 48.890305590994835]}";48.890305591,2.33705206853
125;2018-78;191 rue championnet, 75018 paris;75018;2.332543;48.89406;"{""type"": ""Point"", ""coordinates"": [2.332542934643893, 48.8940593393185]}";48.8940593393,2.33254293464
126;2018-97;place saint-gervais, 75004 paris;75004;2.354165;48.855824;"{""type"": ""Point"", ""coordinates"": [2.354165115914434, 48.85582175149272]}";48.8558217515,2.35416511591
127;2018-106;25 rue des archives, 75004 paris;75004;2.3556848;48.859055;"{""type"": ""Point"", ""coordinates"": [2.35568482532926, 48.85905468100991]}";48.859054681,2.35568482533
128;2018-111;avenue de la porte de bagnolet, 75020 paris;75020;2.4111161;48.865013;"{""type"": ""Point"", ""coordinates"": [2.411116196920233, 48.86501478851981]}";48.8650147885,2.41111619692
129;2017-1567;place georges mulot, 75015 paris;75015;2.309966;48.84698;"{""type"": ""Point"", ""coordinates"": [2.309966072981552, 48.84698000789974]}";48.8469800079,2.30996607298
130;2018-25;rue germaine tailleferre, 75019 paris;75019;2.3859308;48.88878;"{""type"": ""Point"", ""coordinates"": [2.385930763768576, 48.888777351693996]}";48.8887773517,2.38593076377
131;2018-36;90 rue rene boulanger, 75010 paris;75010;2.3565788;48.86928;"{""type"": ""Point"", ""coordinates"": [2.356578873915799, 48.869281990940664]}";48.8692819909,2.35657887392
132;2018-46;10b avenue trudaine, 75009 paris;75009;2.3445406;48.881706;"{""type"": ""Point"", ""coordinates"": [2.344540582294898, 48.88170491356986]}";48.8817049136,2.34454058229
133;2018-375;1 rue du rhin, 75019 paris;75019;2.3810747;48.88527;"{""type"": ""Point"", ""coordinates"": [2.3810746165286982, 48.88526857563553]}";48.8852685756,2.38107461653
134;2018-380;16 boulevard pasteur, 75015 paris;75015;2.3117175;48.843452;"{""type"": ""Point"", ""coordinates"": [2.3117175824733778, 48.84345073006964]}";48.8434507301,2.31171758247
135;2017-1644;rue saint-victor, 75005 paris;75005;2.3502455;48.84859;"{""type"": ""Point"", ""coordinates"": [2.350245473422227, 48.84859141991907]}";48.8485914199,2.35024547342
136;2018-253;10 rue saint-claude, 75003 paris;75003;2.3662431;48.86016;"{""type"": ""Point"", ""coordinates"": [2.366243069672634, 48.86016058332712]}";48.8601605833,2.36624306967
137;2018-278;84 avenue kleber, 75116 paris;75116;2.2896388;48.86673;"{""type"": ""Point"", ""coordinates"": [2.2896386570800322, 48.86673002353613]}";48.8667300235,2.28963865708
138;2018-279;2 quai de l'archeveche, 75004 paris;75004;2.3517811;48.852257;"{""type"": ""Point"", ""coordinates"": [2.351781138878978, 48.852255902711576]}";48.8522559027,2.35178113888
139;2018-282;place des petits peres, 75002 paris;75002;2.3406157;48.866432;"{""type"": ""Point"", ""coordinates"": [2.340615672762056, 48.86643116282107]}";48.8664311628,2.34061567276
140;2018-313;38 rue doudeauville, 75018 paris;75018;2.3553395;48.888718;"{""type"": ""Point"", ""coordinates"": [2.355339643510539, 48.88871626893999]}";48.8887162689,2.35533964351
141;2018-316;175 rue saint-maur, 75011 paris;75011;2.372932;48.87037;"{""type"": ""Point"", ""coordinates"": [2.372932032764668, 48.87036846879062]}";48.8703684688,2.37293203276
142;2018-19;14 rue du pressoir, 75020 paris;75020;2.3834152;48.86882;"{""type"": ""Point"", ""coordinates"": [2.383415323001935, 48.868819267228375]}";48.8688192672,2.383415323
143;2018-156;39 rue de la harpe, 75005 paris;75005;2.3443115;48.851982;"{""type"": ""Point"", ""coordinates"": [2.3443113787665792, 48.8519832668187]}";48.8519832668,2.34431137877
144;2018-162;place de l'opera, 75009 paris;75009;2.3318746;48.87109;"{""type"": ""Point"", ""coordinates"": [2.331874565395843, 48.87108979466138]}";48.8710897947,2.3318745654
145;2018-171;10 rue des frigos, 75013 paris;75013;2.3801281;48.830807;"{""type"": ""Point"", ""coordinates"": [2.380128177809305, 48.830805522338956]}";48.8308055223,2.38012817781
146;2018-389;11 rue berryer, 75008 paris;75008;2.303599;48.87537;"{""type"": ""Point"", ""coordinates"": [2.303599091334641, 48.87536845443363]}";48.8753684544,2.30359909133
147;2018-392;boulevard de reuilly, 75012 paris;75012;2.394945;48.83956;"{""type"": ""Point"", ""coordinates"": [2.394944945452154, 48.83955987008968]}";48.8395598701,2.39494494545
148;2018-423;1 rue botzaris, 75019 paris;75019;2.3810174;48.876472;"{""type"": ""Point"", ""coordinates"": [2.381017420133907, 48.87647305121453]}";48.8764730512,2.38101742013
149;2018-342;296 rue saint-honore, 75001 paris;75001;2.3322394;48.864952;"{""type"": ""Point"", ""coordinates"": [2.332239372356435, 48.864953871979104]}";48.864953872,2.33223937236
150;2018-349;100 rue des dames, 75017 paris;75017;2.317168;48.88279;"{""type"": ""Point"", ""coordinates"": [2.317167911184438, 48.882788057278994]}";48.8827880573,2.31716791118
151;2018-369;rue mallet-stevens, 75016 paris;75016;2.2660644;48.85485;"{""type"": ""Point"", ""coordinates"": [2.266064420568231, 48.854849572077484]}";48.8548495721,2.26606442057
152;2018-222;104 avenue des champs elysees, 75008 paris;75008;2.3018367;48.871983;"{""type"": ""Point"", ""coordinates"": [2.3018366172898093, 48.871982111528936]}";48.8719821115,2.30183661729
153;2018-477;12 rue lagarde, 75005 paris;75005;2.3478854;48.84024;"{""type"": ""Point"", ""coordinates"": [2.34788548451004, 48.84024104094958]}";48.8402410409,2.34788548451
154;2018-478;9 rue louis david, 75116 paris;75116;2.2811568;48.861588;"{""type"": ""Point"", ""coordinates"": [2.28115687122671, 48.86158800573035]}";48.8615880057,2.28115687123
155;2018-496;8 port de montebello, 75005 paris;75005;2.3494976;48.852028;"{""type"": ""Point"", ""coordinates"": [2.349497511244357, 48.852026225043865]}";48.852026225,2.34949751124
156;2018-507;rue jean-marie jego, 75013 paris;75013;2.351801;48.828033;"{""type"": ""Point"", ""coordinates"": [2.351800843632251, 48.828033083971405]}";48.828033084,2.35180084363
157;2018-328;place georges pompidou, 75004 paris;75004;2.3515134;48.86024;"{""type"": ""Point"", ""coordinates"": [2.351513406050985, 48.86024278889931]}";48.8602427889,2.35151340605
158;2018-528;rue de furstemberg, 75006 paris;75006;2.3357208;48.854385;"{""type"": ""Point"", ""coordinates"": [2.335720884953372, 48.854384863305874]}";48.8543848633,2.33572088495
159;2018-538;quai d'austerlitz, 75013 paris;75013;2.3719544;48.83922;"{""type"": ""Point"", ""coordinates"": [2.371954342816574, 48.83921702577017]}";48.8392170258,2.37195434282
160;2018-545;1 parvis notre-dame place jean-paul ii, 75004 paris;75004;2.3483472;48.853928;"{""type"": ""Point"", ""coordinates"": [2.348347168164843, 48.85392839564361]}";48.8539283956,2.34834716816
161;2018-649;place de l'hotel de ville-esplanade de la liberation, 75004 paris;75004;2.350741;48.856194;"{""type"": ""Point"", ""coordinates"": [2.350740821523064, 48.85619428585332]}";48.8561942859,2.35074082152
162;2018-656;46 rue du faubourg saint-denis, 75010 paris;75010;2.3537838;48.8716;"{""type"": ""Point"", ""coordinates"": [2.353783961250402, 48.871601161330986]}";48.8716011613,2.35378396125
163;2018-679;place dauphine, 75001 paris;75001;2.3418794;48.856827;"{""type"": ""Point"", ""coordinates"": [2.341879321027443, 48.85682577800554]}";48.856825778,2.34187932103
164;2018-682;21 rue piat, 75020 paris;75020;2.385065;48.87152;"{""type"": ""Point"", ""coordinates"": [2.385065166792471, 48.87152132368081]}";48.8715213237,2.38506516679
165;2018-693;rue jules romains, 75019 paris;75019;2.3779507;48.87348;"{""type"": ""Point"", ""coordinates"": [2.377950722465757, 48.87348017996525]}";48.87348018,2.37795072247
166;2018-464;2 rue eugene poubelle, 75016 paris;75016;2.2781725;48.850597;"{""type"": ""Point"", ""coordinates"": [2.278172396355486, 48.85059894231041]}";48.8505989423,2.27817239636
167;2018-468;4 place du calvaire, 75018 paris;75018;2.340312;48.886326;"{""type"": ""Point"", ""coordinates"": [2.340312105747183, 48.88632706079129]}";48.8863270608,2.34031210575
168;2019-1734;pont de la tournelle, 75005 paris;75005;2.355054;48.85005;"{""type"": ""Point"", ""coordinates"": [2.355053890401763, 48.850053745571934]}";48.8500537456,2.3550538904
169;2019-1755;pont de la tournelle, 75005 paris;75005;2.355054;48.85005;"{""type"": ""Point"", ""coordinates"": [2.355053890401763, 48.850053745571934]}";48.8500537456,2.3550538904
170;2018-588;62 boulevard de port-royal, 75005 paris;75005;2.345725;48.837788;"{""type"": ""Point"", ""coordinates"": [2.345725161409722, 48.837786242798536]}";48.8377862428,2.34572516141
171;2018-602;9 boulevard de denain, 75010 paris;75010;2.354373;48.87966;"{""type"": ""Point"", ""coordinates"": [2.354372925448811, 48.87966050598249]}";48.879660506,2.35437292545
172;2018-614;place vendome, 75001 paris;75001;2.3292215;48.867268;"{""type"": ""Point"", ""coordinates"": [2.329221504428915, 48.86726684964195]}";48.8672668496,2.32922150443
173;2018-941;40 rue marx dormoy, 75018 paris;75018;2.35988;48.887177;"{""type"": ""Point"", ""coordinates"": [2.359879861978804, 48.887178202660934]}";48.8871782027,2.35987986198
174;2018-946;rue de medicis, 75006 paris;75006;2.3389623;48.84894;"{""type"": ""Point"", ""coordinates"": [2.338962422850088, 48.84894311004271]}";48.84894311,2.33896242285
175;2018-953;pont des arts, 75001 paris;75001;2.3375468;48.858387;"{""type"": ""Point"", ""coordinates"": [2.3375467712017, 48.85838861560237]}";48.8583886156,2.3375467712
176;2018-958;19 rue manin, 75019 paris;75019;2.3781285;48.87778;"{""type"": ""Point"", ""coordinates"": [2.37812852528305, 48.87778240826311]}";48.8777824083,2.37812852528
177;2018-978;2 quai de la tournelle, 75005 paris;75005;2.3531642;48.850746;"{""type"": ""Point"", ""coordinates"": [2.353164311612291, 48.8507456722788]}";48.8507456723,2.35316431161
178;2018-1009;15 rue eugene millon, 75015 paris;75015;2.292599;48.83761;"{""type"": ""Point"", ""coordinates"": [2.292599079810143, 48.837608455374095]}";48.8376084554,2.29259907981
179;2019-399;11 rue de turbigo, 75001 paris;75001;2.348447;48.86383;"{""type"": ""Point"", ""coordinates"": [2.348447201316236, 48.863832462041614]}";48.863832462,2.34844720132
180;2019-407;rue gazan, 75014 paris;75014;2.3399038;48.824535;"{""type"": ""Point"", ""coordinates"": [2.339903784878405, 48.824536995207225]}";48.8245369952,2.33990378488
181;2019-749;boulevard vincent auriol, 75013 paris;75013;2.366999;48.834736;"{""type"": ""Point"", ""coordinates"": [2.366998988627842, 48.83473468397902]}";48.834734684,2.36699898863
182;2019-764;port de bercy, 75012 paris;75012;2.3768497;48.837494;"{""type"": ""Point"", ""coordinates"": [2.37684954391987, 48.8374930589824]}";48.837493059,2.37684954392
183;2018-1232;268 rue du faubourg saint-antoine, 75012 paris;75012;2.3927515;48.848564;"{""type"": ""Point"", ""coordinates"": [2.392751511187326, 48.848564995525024]}";48.8485649955,2.39275151119
184;2019-896;138 rue de grenelle, 75007 paris;75007;2.3168678;48.857807;"{""type"": ""Point"", ""coordinates"": [2.316867932631901, 48.85780816143608]}";48.8578081614,2.31686793263
185;2019-1229;7 place des ternes, 75017 paris;75017;2.297882;48.87854;"{""type"": ""Point"", ""coordinates"": [2.297882144597912, 48.878541457822834]}";48.8785414578,2.2978821446
186;2019-785;17 avenue de saxe, 75007 paris;75007;2.3091085;48.84916;"{""type"": ""Point"", ""coordinates"": [2.309108393138659, 48.84915844869127]}";48.8491584487,2.30910839314
187;2019-809;place du trocadero et du onze novembre, 75116 paris;75116;2.2869318;48.863415;"{""type"": ""Point"", ""coordinates"": [2.28693166608925, 48.86341511691408]}";48.8634151169,2.28693166609
188;2019-1156;1 rue de bretagne, 75003 paris;75003;2.364105;48.861973;"{""type"": ""Point"", ""coordinates"": [2.364104990633078, 48.861972018677754]}";48.8619720187,2.36410499063
189;2018-1156;quai de conti, 75006 paris;75006;2.3380573;48.857487;"{""type"": ""Point"", ""coordinates"": [2.338057266780282, 48.85748492129106]}";48.8574849213,2.33805726678
190;2018-1179;rue de louvois, 75002 paris;75002;2.3372984;48.86826;"{""type"": ""Point"", ""coordinates"": [2.337298365184116, 48.86826012902182]}";48.868260129,2.33729836518
191;2019-840;15 rue jacques hillairet, 75012 paris;75012;2.3875303;48.842766;"{""type"": ""Point"", ""coordinates"": [2.387530396376128, 48.84276693034535]}";48.8427669303,2.38753039638
192;2019-1189;rue du senegal, 75020 paris;75020;2.3821158;48.871002;"{""type"": ""Point"", ""coordinates"": [2.382115892856906, 48.871000357905835]}";48.8710003579,2.38211589286
193;2019-1208;27 rue edouard pailleron, 75019 paris;75019;2.3779392;48.88112;"{""type"": ""Point"", ""coordinates"": [2.377939189083159, 48.88112058374739]}";48.8811205837,2.37793918908
194;2019-1209;8 rue du faubourg montmartre, 75009 paris;75009;2.3433058;48.87215;"{""type"": ""Point"", ""coordinates"": [2.343305710417984, 48.872149380035204]}";48.87214938,2.34330571042
195;2019-1225;passerelle leopold sedar senghor, 75007 paris;75007;2.324396;48.861404;"{""type"": ""Point"", ""coordinates"": [2.32439594935346, 48.86140451609271]}";48.8614045161,2.32439594935
196;2018-1207;73 boulevard de beausejour, 75016 paris;75016;2.2649605;48.855904;"{""type"": ""Point"", ""coordinates"": [2.264960491326401, 48.855903259220256]}";48.8559032592,2.26496049133
197;2019-670;avenue gabriel, 75008 paris;75008;2.314991;48.868458;"{""type"": ""Point"", ""coordinates"": [2.314991015553988, 48.86845694427678]}";48.8684569443,2.31499101555
198;2019-1033;rue bisson, 75020 paris;75020;2.3821158;48.871002;"{""type"": ""Point"", ""coordinates"": [2.382115892856906, 48.871000357905835]}";48.8710003579,2.38211589286
199;2019-1235;rue lamarck, 75018 paris;75018;2.3397493;48.889725;"{""type"": ""Point"", ""coordinates"": [2.339749240903482, 48.88972516708163]}";48.8897251671,2.3397492409
200;2019-1256;rue du chevalier de la barre, 75018 paris;75018;2.3432782;48.887264;"{""type"": ""Point"", ""coordinates"": [2.343278142124457, 48.88726404330796]}";48.8872640433,2.34327814212
201;2019-14;17 avenue d'iena, 75116 paris;75116;2.2944806;48.866146;"{""type"": ""Point"", ""coordinates"": [2.294480643649885, 48.86614791608997]}";48.8661479161,2.29448064365
202;2019-932;place charles garnier, 75009 paris;75009;2.3306813;48.871902;"{""type"": ""Point"", ""coordinates"": [2.330681386083151, 48.871900953429886]}";48.8719009534,2.33068138608
203;2019-938;59 rue des peupliers, 75013 paris;75013;2.3526602;48.82131;"{""type"": ""Point"", ""coordinates"": [2.352660172665198, 48.821308663934495]}";48.8213086639,2.35266017267
204;2019-950;avenue de la republique, 75011 paris;75011;2.3756938;48.865036;"{""type"": ""Point"", ""coordinates"": [2.37569387056681, 48.86503777751752]}";48.8650377775,2.37569387057
205;2019-986;rue de wattignies, 75012 paris;75012;2.3978531;48.835426;"{""type"": ""Point"", ""coordinates"": [2.397853253783704, 48.83542620885179]}";48.8354262089,2.39785325378
206;2019-30;5 rue charles-francois dupuis, 75003 paris;75003;2.363204;48.8653;"{""type"": ""Point"", ""coordinates"": [2.363204024297297, 48.86529777026356]}";48.8652977703,2.3632040243
207;2019-1451;85 avenue simon bolivar, 75019 paris;75019;2.3745723;48.87659;"{""type"": ""Point"", ""coordinates"": [2.374572285089508, 48.876591853930364]}";48.8765918539,2.37457228509
208;2019-34;2 avenue de villiers, 75017 paris;75017;2.3159325;48.881596;"{""type"": ""Point"", ""coordinates"": [2.315932613441777, 48.881596825720614]}";48.8815968257,2.31593261344
209;2018-802;place de la republique, 75011 paris;75011;2.3647919;48.866352;"{""type"": ""Point"", ""coordinates"": [2.364791850060801, 48.86635144192642]}";48.8663514419,2.36479185006
210;2019-36;21 rue du departement, 75018 paris;75018;2.365524;48.885548;"{""type"": ""Point"", ""coordinates"": [2.365524075324619, 48.88554915023528]}";48.8855491502,2.36552407532
211;2018-805;23 rue jean-pierre timbaud, 75011 paris;75011;2.368379;48.865406;"{""type"": ""Point"", ""coordinates"": [2.368379107504065, 48.86540503704447]}";48.865405037,2.3683791075
212;2019-66;32 avenue paul doumer, 75116 paris;75116;2.2819808;48.860653;"{""type"": ""Point"", ""coordinates"": [2.281980755079213, 48.860652244997176]}";48.860652245,2.28198075508
213;2018-814;21 rue rottembourg, 75012 paris;75012;2.4065492;48.838493;"{""type"": ""Point"", ""coordinates"": [2.40654930070509, 48.83849258833991]}";48.8384925883,2.40654930071
214;2019-1082;13 boulevard du fort de vaux, 75017 paris;75017;2.3033497;48.892727;"{""type"": ""Point"", ""coordinates"": [2.303349783126619, 48.892728053663646]}";48.8927280537,2.30334978313
215;2018-828;rue de menilmontant, 75020 paris;75020;2.392667;48.86935;"{""type"": ""Point"", ""coordinates"": [2.392667079220308, 48.86935080879625]}";48.8693508088,2.39266707922
216;2019-1336;avenue de choisy, 75013 paris;75013;2.3583953;48.82811;"{""type"": ""Point"", ""coordinates"": [2.358395300946585, 48.82811150846685]}";48.8281115085,2.35839530095
217;2018-1523;10 rue montmartre, 75001 paris;75001;2.3459141;48.863605;"{""type"": ""Point"", ""coordinates"": [2.345914039663948, 48.86360381751166]}";48.8636038175,2.34591403966
218;2016-2293;place  de l'opera;75009;2.332572;48.871044;"{""type"": ""Point"", ""coordinates"": [2.332571999655995, 48.871044999748]}";48.8710449997,2.33257199966
219;2018-1548;58 rue de courcelles, 75008 paris;75008;2.307194;48.8771;"{""type"": ""Point"", ""coordinates"": [2.307194093005802, 48.87710119845291]}";48.8771011985,2.30719409301
